sample_index,image_path,slide_id,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
2668,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,1429,8385,1574,8668,train
2669,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2513,8950,2636,9082,train
2670,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2877,8542,2977,8641,train
2671,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2835,8493,2956,8606,train
2672,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2567,7671,2665,7769,train
2673,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2907,6162,3032,6289,train
2674,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2637,5179,2741,5280,train
2675,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,2589,5164,2700,5268,train
2676,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3289,5342,3440,5504,train
2677,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3653,5438,3792,5586,train
2678,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3728,5436,3829,5534,train
2679,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3630,5407,3729,5513,train
2680,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3707,5386,3809,5501,train
2681,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3653,5385,3759,5484,train
2682,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4638,8991,4743,9123,train
2683,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3539,9828,3647,9958,train
2684,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3575,9743,3671,9855,train
2685,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,3524,9670,3664,9869,train
2686,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4455,9879,4593,10000,train
2687,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4455,9818,4582,9964,train
2688,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5203,8847,5302,8952,train
2689,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5199,8779,5301,8881,train
2690,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5181,8619,5294,8749,train
2691,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4949,7682,5063,7795,train
2692,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4920,7635,5024,7750,train
2693,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4635,6752,4760,6869,train
2694,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4581,6617,4689,6731,train
2695,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4744,5184,4846,5285,train
2696,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4708,5155,4821,5261,train
2697,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4738,5118,4882,5249,train
2698,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,4680,5098,4802,5233,train
2699,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5867,5647,6030,5834,train
2700,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,5936,5645,6044,5748,train
2701,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6340,6555,6448,6685,train
2702,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6268,6521,6390,6668,train
2703,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6276,6470,6412,6606,train
2704,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6331,6975,6445,7097,train
2705,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6290,6937,6387,7047,train
2706,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6385,7434,6500,7565,train
2707,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6285,8634,6411,8738,train
2708,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6286,8541,6388,8655,train
2709,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6318,8478,6411,8587,train
2710,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6278,8377,6411,8572,train
2711,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6317,8321,6411,8422,train
2712,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6287,8209,6408,8371,train
2713,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6291,8142,6395,8258,train
2714,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6040,9179,6140,9282,train
2715,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6047,9134,6159,9244,train
2716,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6073,9068,6167,9170,train
2717,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6024,9025,6165,9197,train
2718,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9887,5808,9993,5916,train
2719,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9887,5702,9994,5809,train
2720,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9884,5659,9987,5760,train
2721,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9728,5795,9846,5917,train
2722,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9735,5727,9841,5835,train
2723,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9270,6956,9381,7062,train
2724,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9290,6765,9416,6904,train
2725,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9269,6224,9372,6325,train
2726,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9278,6108,9395,6252,train
2727,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9369,5507,9494,5633,train
2728,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9361,5421,9472,5525,train
2729,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9362,5374,9460,5474,train
2730,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9349,5346,9457,5453,train
2731,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9353,5316,9469,5419,train
2732,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8721,5468,8825,5577,train
2733,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8721,5339,8833,5460,train
2734,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9132,5367,9251,5484,train
2735,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9185,7436,9281,7545,train
2736,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9187,7364,9289,7466,train
2737,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9193,7223,9309,7355,train
2738,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9194,7172,9295,7279,train
2739,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8125,7722,8268,7992,train
2740,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8181,7704,8279,7803,train
2741,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8136,7668,8265,7800,train
2742,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8376,7525,8494,7663,train
2743,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8385,7469,8513,7597,train
2744,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6575,5269,6676,5368,train
2745,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6605,5177,6775,5368,train
2746,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7764,5655,7897,5816,train
2747,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7765,5561,7881,5698,train
2748,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8504,5644,8609,5752,train
2749,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8549,5593,8651,5715,train
2750,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8540,5543,8638,5642,train
2751,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6516,7931,6621,8036,train
2752,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6551,7918,6663,8029,train
2753,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6507,7856,6624,8008,train
2754,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6507,7821,6610,7934,train
2755,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7060,9170,7215,9342,train
2756,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7055,9145,7166,9313,train
2757,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7535,8800,7637,8912,train
2758,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7531,8726,7650,8870,train
2759,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7529,8701,7630,8801,train
2760,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8216,8268,8327,8402,train
2761,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8368,8818,8468,8935,train
2762,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8393,8723,8489,8826,train
2763,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8958,8738,9077,8858,train
2764,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8994,8706,9102,8822,train
2765,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9016,8651,9132,8779,train
2766,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8951,8642,9064,8753,train
2767,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9109,8591,9219,8696,train
2768,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9087,8466,9213,8664,train
2769,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9118,8441,9218,8538,train
2770,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9015,9579,9123,9690,train
2771,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9030,9542,9136,9653,train
2772,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9041,9503,9150,9609,train
2773,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8640,9755,8732,9866,train
2774,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8695,9742,8809,9853,train
2775,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8662,9702,8774,9811,train
2776,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8696,9664,8823,9802,train
2777,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8764,9626,8865,9725,train
2778,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8676,9626,8782,9731,train
2779,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9560,9588,9661,9729,train
2780,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9522,9542,9626,9643,train
2781,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9493,9504,9620,9626,train
2782,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9541,9467,9638,9565,train
2783,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9621,9498,9778,9657,train
2784,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9651,9228,9772,9368,train
2785,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9581,9183,9721,9368,train
2786,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9597,9122,9714,9253,train
2787,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9669,9121,9772,9228,train
2788,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10042,8643,10134,8749,train
2789,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9963,8623,10068,8734,train
2790,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9991,8600,10101,8705,train
2791,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10017,8566,10120,8670,train
2792,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9986,9192,10096,9298,train
2793,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10026,9133,10134,9240,train
2794,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10458,9322,10587,9436,train
2795,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10542,9262,10659,9375,train
2796,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10258,9774,10361,9887,train
2797,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10150,9740,10251,9840,train
2798,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10182,9688,10293,9821,train
2799,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10255,7843,10371,7947,train
2800,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10244,7789,10386,7902,train
2801,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10311,7747,10429,7864,train
2802,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10067,7654,10190,7807,train
2803,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9919,8168,10015,8276,train
2804,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9919,8120,10032,8223,train
2805,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9946,8079,10052,8187,train
2806,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10019,8065,10119,8166,train
2807,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9979,7978,10085,8081,train
2808,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10239,7029,10349,7133,train
2809,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10845,5997,10953,6125,train
2810,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9847,8043,10103,8299,train
2811,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7828,7709,8084,7965,train
2812,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7835,7652,8091,7908,train
2813,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10061,7040,10317,7296,train
2814,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10166,6953,10422,7209,train
2815,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9962,6120,10218,6376,train
2816,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9820,5986,10076,6242,train
2817,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10521,5185,10777,5441,train
2818,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,10540,5095,10796,5351,train
2819,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9287,5019,9543,5275,train
2820,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8123,4942,8379,5198,train
2821,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8568,4736,8824,4992,train
2822,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8095,4382,8351,4638,train
2823,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8146,4287,8402,4543,train
2824,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8502,4249,8758,4505,train
2825,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8088,4210,8344,4466,train
2826,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6984,4141,7240,4397,train
2827,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6455,4139,6711,4395,train
2828,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8159,4095,8415,4351,train
2829,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8955,3960,9211,4216,train
2830,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8892,3893,9148,4149,train
2831,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8869,3654,9125,3910,train
2832,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9717,1829,9973,2085,train
2833,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9716,1780,9972,2036,train
2834,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9180,1698,9436,1954,train
2835,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7812,1442,8068,1698,train
2836,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,11203,1429,11459,1685,train
2837,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9435,1363,9691,1619,train
2838,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7777,1300,8033,1556,train
2839,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9545,1160,9801,1416,train
2840,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7671,1114,7927,1370,train
2841,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,9525,1109,9781,1365,train
2842,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8853,1085,9109,1341,train
2843,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7806,1090,8062,1346,train
2844,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8065,1068,8321,1324,train
2845,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,11153,875,11409,1131,train
2846,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,6935,847,7191,1103,train
2847,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8576,614,8832,870,train
2848,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8389,414,8645,670,train
2849,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7017,393,7273,649,train
2850,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,8949,103,9205,359,train
2851,/scratch/jsanchoz/MARTA/data/images/IM9.png,IM9,1,7820,54,8076,310,train
2852,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,446,1750,607,1888,train
2853,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,437,1815,558,1935,train
2854,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,305,2469,412,2573,train
2855,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,249,2412,407,2607,train
2856,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1881,3125,2028,3279,train
2857,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1881,3025,2035,3203,train
2858,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2827,5655,2942,5781,train
2859,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2832,5756,2941,5888,train
2860,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1639,7149,1790,7304,train
2861,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1761,7197,1877,7316,train
2862,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2788,7301,2920,7434,train
2863,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2733,7539,2856,7668,train
2864,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2750,7511,2849,7611,train
2865,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2835,7854,2934,7954,train
2866,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2798,7851,2915,7971,train
2867,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2837,7833,2944,7932,train
2868,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,282,7010,514,7138,train
2869,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,320,4594,475,4705,train
2870,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3371,5411,3498,5543,train
2871,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3378,5361,3487,5489,train
2872,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5219,6514,5373,6710,train
2873,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2498,5859,2617,5975,train
2874,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2473,6060,2574,6168,train
2875,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2499,6058,2632,6176,train
2876,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3130,7191,3314,7375,train
2877,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4514,5310,4627,5451,train
2878,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5309,6322,5441,6480,train
2879,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2312,6476,2429,6653,train
2880,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1481,6988,1634,7119,train
2881,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3130,7191,3315,7375,train
2882,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2112,5978,2219,6102,train
2883,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2275,6017,2383,6131,train
2884,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2788,7301,2927,7434,train
2885,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2655,7171,2784,7280,train
2886,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2705,7168,2833,7282,train
2887,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2767,7145,2885,7265,train
2888,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2100,6598,2212,6739,train
2889,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4590,5084,4730,5201,train
2890,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4636,5062,4732,5162,train
2891,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4636,5041,4742,5162,train
2892,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,628,7074,749,7224,train
2893,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4785,6877,4926,7052,train
2894,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4836,6866,4934,6966,train
2895,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3989,6424,4098,6520,train
2896,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3970,6363,4091,6492,train
2897,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3102,6235,3227,6362,train
2898,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,815,5816,945,5936,train
2899,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2870,7399,3008,7534,train
2900,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2919,7329,3076,7463,train
2901,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1696,5936,1804,6053,train
2902,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2112,5978,2219,6102,train
2903,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,413,5173,539,5300,train
2904,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1264,4807,1371,4943,train
2905,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1242,4781,1354,4890,train
2906,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1322,5080,1474,5201,train
2907,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4202,4885,4318,4993,train
2908,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4216,4833,4356,4952,train
2909,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5287,6434,5443,6590,train
2910,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5368,4951,5467,5050,train
2911,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5397,4914,5555,5037,train
2912,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1518,5117,1623,5227,train
2913,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2231,7160,2376,7275,train
2914,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,578,6925,695,7031,train
2915,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,560,6857,688,6996,train
2916,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1134,6742,1255,6859,train
2917,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1168,6725,1272,6824,train
2918,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2236,6142,2344,6238,train
2919,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2235,6102,2346,6211,train
2920,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2215,6219,2321,6319,train
2921,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2242,6199,2345,6309,train
2922,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3279,6515,3386,6623,train
2923,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3305,6465,3430,6605,train
2924,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3234,6464,3379,6592,train
2925,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,3236,6431,3352,6543,train
2926,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2482,7243,2596,7374,train
2927,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,2080,7460,2238,7622,train
2928,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1126,7854,1283,7999,train
2929,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,938,7833,1093,7969,train
2930,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,993,7804,1092,7902,train
2931,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,954,7792,1066,7902,train
2932,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,46,7402,168,7507,train
2933,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,53,7383,150,7480,train
2934,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,88,7380,199,7507,train
2935,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,1675,7000,1804,7146,train
2936,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4623,6171,4761,6355,train
2937,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,4809,6095,4974,6238,train
2938,/scratch/jsanchoz/MARTA/data/images/IM133.png,IM133,0,5211,5743,5393,5919,train
